2500	96	1	0.0642785	0	0.00220902	0.00213506	0.000796216
10000	96	1	0.0695006	0	0.00166302	0.0320489	0.000722326
22500	96	1	0.0721345	0	0.00246854	0.160914	0.00132724
40000	96	1	0.0706912	0	0.00554009	0.507179	0.00123885
62500	96	1	0.0809992	0	0.0074814	1.23682	0.00189936
90000	96	1	0.0992438	0	0.0118488	2.56479	0.00462996
122500	96	1	0.0838251	0	0.0301812	4.75132	0.0140876
160000	96	1	0.100173	0	0.0588204	8.13064	0.0273067
202500	96	1	0.0942373	0	0.0685	12.9953	0.0144545
250000	96	1	0.120027	0	0.113411	19.8367	0.0598778
2500	72	1	0.0304983	0	0.00210891	0.00274873	0.000775593
10000	72	1	0.0342972	0	0.00164479	0.0424725	0.000735822
22500	72	1	0.117637	0	0.00535886	0.216718	0.00349051
40000	72	1	0.115784	0	0.00613363	0.67675	0.00156851
62500	72	1	0.0748407	0	0.0119354	1.65195	0.00561247
90000	72	1	0.0841195	0	0.0125952	3.41694	0.00219633
122500	72	1	0.0898513	0	0.0219093	6.33346	0.00556792
160000	72	1	0.113334	0	0.0490147	10.8079	0.00667758
202500	72	1	0.124869	0	0.0459801	17.2857	0.0109701
250000	72	1	0.0849865	0	0.141779	26.4047	0.0365159
2500	48	1	0.0240417	0	0.00126825	0.00408422	0.000743287
10000	48	1	0.0233789	0	0.00153474	0.0636064	0.00068229
22500	48	1	0.0337083	0	0.00403879	0.321058	0.000869748
40000	48	1	0.0865663	0	0.0103475	1.01751	0.00448013
62500	48	1	0.0659518	0	0.0127537	2.47188	0.00556016
90000	48	1	0.076156	0	0.0310506	5.12807	0.0118177
122500	48	1	0.149091	0	0.0346772	9.50297	0.0125256
160000	48	1	0.341199	0	0.0666752	16.191	0.0161815
202500	48	1	0.0886735	0	0.161514	26.0156	0.127545
250000	48	1	0.0801929	0	0.163287	39.5174	0.0936356
2500	120	1	0.0485612	0	0.00217591	0.00171251	0.000942351
10000	120	1	0.0633093	0	0.0017847	0.0257642	0.000960111
22500	120	1	0.197119	0	0.00238202	0.128867	0.00157873
40000	120	1	0.563845	0	0.003605	0.406413	0.00221088
62500	120	1	0.103712	0	0.0080639	0.989821	0.0015947
90000	120	1	0.0706153	0	0.0111081	2.05223	0.00415911
122500	120	1	0.0958914	0	0.0165935	3.79804	0.00569173
160000	120	1	0.141751	0	0.0281281	6.48216	0.011848
202500	120	1	0.0906897	0	0.0448709	10.3797	0.021292
250000	120	1	0.085484	0	0.0879256	15.8445	0.0338548
2500	144	1	0.0541782	0	0.00231116	0.00150042	0.000852054
10000	144	1	0.0738721	0	0.00403644	0.0215259	0.00273157
22500	144	1	0.0957574	0	0.00997465	0.107535	0.0070105
40000	144	1	0.0867059	0	0.0201841	0.338429	0.0155471
62500	144	1	0.0830758	0	0.00815672	0.825645	0.00337377
90000	144	1	0.104004	0	0.0107722	1.70825	0.00251084
122500	144	1	0.130316	0	0.016092	3.16585	0.00250698
160000	144	1	0.110372	0	0.0197993	5.39751	0.00510006
202500	144	1	0.106735	0	0.0332582	8.65046	0.0100404
250000	144	1	0.127184	0	0.0508638	13.179	0.00858288
2500	168	1	1.11473	0	0.00157081	0.00128137	0.000828681
10000	168	1	1.12214	0	0.00194416	0.0185181	0.00113307
22500	168	1	1.10193	0	0.002586	0.0918381	0.000788249
40000	168	1	2.20136	0	0.00362241	0.290612	0.000739963
62500	168	1	1.22012	0	0.00815107	0.7079	0.00309419
90000	168	1	2.08644	0	0.0161188	1.46444	0.0042595
122500	168	1	1.08331	0	0.0265713	2.71831	0.00986523
160000	168	1	7.04025	0	0.0384678	4.63269	0.0126739
202500	168	1	1.39663	0	0.0584904	7.41703	0.0208116
250000	168	1	1.43231	0	0.0838646	11.3209	0.0186984
2500	192	1	1.23845	0	0.00218331	0.00119777	0.000764861
10000	192	1	1.493	0	0.00180922	0.0163468	0.000793388
22500	192	1	1.40421	0	0.00252696	0.0810115	0.00105402
40000	192	1	2.99339	0	0.0154431	0.254532	0.00301614
62500	192	1	1.75982	0	0.00585095	0.620151	0.00330759
90000	192	1	2.81443	0	0.015757	1.28733	0.00319745
122500	192	1	1.65707	0	0.0292865	2.38278	0.00509284
160000	192	1	8.22622	0	0.0395415	4.05986	0.0112988
202500	192	1	1.53903	0	0.085793	6.50396	0.0385902
250000	192	1	1.38372	0	0.118545	9.91038	0.0360256
2500	240	1	2.08659	0	0.00241547	0.00103087	0.000940396
10000	240	1	2.10498	0	0.00271662	0.0130924	0.00109743
22500	240	1	2.00491	0	0.00542853	0.0646666	0.00372539
40000	240	1	4.56831	0	0.00526999	0.203821	0.00214011
62500	240	1	1.92867	0	0.00521861	0.496401	0.00309878
90000	240	1	3.4147	0	0.00850534	1.02602	0.00356076
122500	240	1	1.85724	0	0.0128242	1.90022	0.00200857
160000	240	1	8.98213	0	0.0277895	3.24965	0.00811735
202500	240	1	1.78405	0	0.0429795	5.19824	0.0195885
250000	240	1	1.75899	0	0.0292188	7.90669	0.00763727
